,Screen Name,User Name,Tweet Created At,User Location,Tweet Coordinates,Retweet Count,Retweeted,Phone Type,Favorite Count,Favorited,Replied,Tweet
1717,LavaTemptress,LavaTemptress,2019-11-03 14:20:48,Kansas,None,2920,False,Twitter for Android,0,False,None,twitter giveaway follow amp rt for a chance to win one of five thesims4 discover university codes there will be 5 different winners and the giveaway is open worldwide entry period ends november 14th good luck 
1718,hersoleisred,A,2019-11-03 14:20:48,,None,30263,False,Twitter for Android,0,False,None,a cornell university study found that men overestimate their abilities and performance while women underestimate both a hewlett packard report also suggests men apply for jobs when they meet 60 of the qualifications but women apply if they meet 100 apply for the jobs ladies 
1719,larealcash,Cassius Lebogo #NetSo,2019-11-03 14:20:48,"Midrand, South Africa",None,9,False,Twitter Web App,0,False,None,hello everyone my name is lusanda ndobe i am a final year clinical associate student at the university of the witwatersrand i have r25 950 outstanding fees and i am kindly asking for any amount of donation 
1720,nabilmirza90,Nabil Ahmad Mirza,2019-11-03 14:20:47,"Montréal, Québec",None,3959,False,Twitter for Android,0,False,None,denmark pays its students 1 000 a month to go to university and charge no tuition fees students are seen as an investment in the future rather than a cost 
1721,GbolaGbadamosi,Gbó̩láhàn Gbàdàmó̩sí,2019-11-03 14:20:47,"Bournemouth, England",None,0,False,Twitter for iPhone,0,False,None, asuus reasoning is self serving pedestrian and indefensible the federal government should therefore not budge as this has nothing to do with the concept of university autonomy asuu cant be exempted from the ippis via 
1722,JayTrack10,😖,2019-11-03 14:20:47,,None,2920,False,Twitter for iPhone,0,False,None,twitter giveaway follow amp rt for a chance to win one of five thesims4 discover university codes there will be 5 different winners and the giveaway is open worldwide entry period ends november 14th good luck 
1723,HeavenzGirl1,Ms. La'Nevia Johnson,2019-11-03 14:20:46,,None,0,False,Twitter for Android,1,False,None, ados300 receipts amp invoices are always apart of my dna it s so funny how people think u have a hidden agenda against ur foundational black americans or ados family black dollars university represents in these streets amp if u got a problem with anything i do i m taking names 
1724,daisycll1,daisycll,2019-11-03 14:20:46,,None,568,False,Twitter for iPhone,0,False,None,these heroes came out to help with the protest they re the american university students that got banned for supporting hong kong let s thank them for their bravery and coming down to the protest freehongkong blizzcon2019 boycottblizzard meiwithhongkong protestblizzcon 
1725,SProcalamos,Shelby Procalamos,2019-11-03 14:20:46,,None,2920,False,Twitter for iPhone,0,False,None,twitter giveaway follow amp rt for a chance to win one of five thesims4 discover university codes there will be 5 different winners and the giveaway is open worldwide entry period ends november 14th good luck 
1726,tmj_bna_green,TMJ-BNA Green Jobs,2019-11-03 14:20:46,"Nashville, TN","{'type': 'Point', 'coordinates': [-86.8001068, 36.1426398]}",0,False,CareerArc 2.0,0,False,None,want to work at vanderbilt university medical center we re hiring in nashville tn click the link in our bio for details on this job and more environmental services tech i tempforce adult hospital 3rd shift 11 00pm 7 30am green
1727,polly_choice,PollyHolt #VoteLabour,2019-11-03 14:20:46,,None,158,False,Twitter for Android,0,False,None,if we get a labour government we ll get free lifelong learning for all that s one policy one and it would change my life don t know about you addiction destroyed my time at university alcoholism forced me out the tories won t give me a second chance but labour will 
1728,loo2404,John Pepper,2019-11-03 14:20:45,,None,293,False,Twitter for iPhone,0,False,None, this attack on is devastating president says its certainly the largest in year reduction to the budget i have seen there is simply no way to meet these targets yet no cuts to private religious schools ableg 
1729,BellaRose221,Bella boo 👻,2019-11-03 14:20:44,,None,30263,False,Twitter for Android,0,False,None,a cornell university study found that men overestimate their abilities and performance while women underestimate both a hewlett packard report also suggests men apply for jobs when they meet 60 of the qualifications but women apply if they meet 100 apply for the jobs ladies 
1730,ProudCDN1,ProudCDN,2019-11-03 14:20:44,,None,6,False,Twitter for iPhone,0,False,None,would university administrators permit the kkk to have a national conference on campus the national students for justice in palestine nsjp is an antisemitic force on campus according to a new 96 page report about the organization 
1731,adebiyikanz,Madrid and 69 spirits 🙄⚽😁🙏🇳🇬,2019-11-03 14:20:42,,None,725,False,Twitter for Android,0,False,None,allahu akbar a graduate from one of the prestigious university in the north buk from microbiology dept 4 those pple that has 2 legs this is an answer 4 those that dont have this is an answer too i pray that may almighty allah bless his certificate pls rtw to motivate others 
1732,ExolReveluv4,Franshes,2019-11-03 14:20:42,reveluv 🥰,None,30263,False,Twitter for Android,0,False,None,a cornell university study found that men overestimate their abilities and performance while women underestimate both a hewlett packard report also suggests men apply for jobs when they meet 60 of the qualifications but women apply if they meet 100 apply for the jobs ladies 
1733,Dami_nairah,"Oluwadamilola, The PerfumeVendor ⚡️",2019-11-03 14:20:42,"Lagos, Nigeria",None,20,False,Twitter for iPhone,0,False,None,yesterday this girl finally graduated with a biochemistry degree and finished her journey in bowen university god saying thank you for seeing me through my 4 years is not enough to show my gratitude congratulations to us regal set 
1734,iam_victorade,vic.py,2019-11-03 14:20:42,"Lagos, Nigeria",None,138,False,Twitter for Android,0,False,None,university fucks with your mental health check on your friends some are really going through it and have nobody to talk to 
1735,subscribeday6,#Entropy,2019-11-03 14:20:42,,None,84,False,Twitter for Android,0,False,None,op asked if they become a teacher what kind of teacher they wanna be middle school pe teacher itll be fun university professor communication department wants to teach public speaking kindegarten he likes children 
1736,jckan,JKan 🇭🇰🇨🇦,2019-11-03 14:20:42,Hong Kong,None,121,False,Twitter for iPad,0,False,None,riot police have arrested a second journalist of the baptist university s student media on sunday evening despite him wearing press credentials the university s student union immediately issued a statement condemning the police photo nowtv screenshot hongkong 
1737,mbcf,Paul T Morrison &RD 🐤🐄,2019-11-03 14:20:41,"Fenway Park and Rockport, MA",None,0,False,Twitter Web App,0,False,1190996595640279040, mccarthy first thing i did google i put in autism and i started my research winfrey thank god for google mccarthy im telling you winfrey thank god for google mccarthy the university of google is where i got my degree from 
1738,BathBiomech,Bath Biomechanics,2019-11-03 14:20:40,University of Bath,None,3959,False,Twitter for iPhone,0,False,None,denmark pays its students 1 000 a month to go to university and charge no tuition fees students are seen as an investment in the future rather than a cost 
1739,isabelangeline_,isabel k,2019-11-03 14:20:39,,None,2920,False,Twitter for iPhone,0,False,None,twitter giveaway follow amp rt for a chance to win one of five thesims4 discover university codes there will be 5 different winners and the giveaway is open worldwide entry period ends november 14th good luck 
1740,jupiteresmio,Frisbee,2019-11-03 14:20:39,Chile,None,2920,False,Twitter for Android,0,False,None,twitter giveaway follow amp rt for a chance to win one of five thesims4 discover university codes there will be 5 different winners and the giveaway is open worldwide entry period ends november 14th good luck 
1741,mukiism,nobody,2019-11-03 14:20:38,"kabhi office, kabhi ghar",None,3,False,Twitter for Android,0,False,None,what re the odds kal university band hogi 
1742,_izlliz,SANS KENNY OMEGA,2019-11-03 14:20:38,weird autumn,None,2920,False,Twitter for iPhone,0,False,None,twitter giveaway follow amp rt for a chance to win one of five thesims4 discover university codes there will be 5 different winners and the giveaway is open worldwide entry period ends november 14th good luck 
1743,brittany_king15,B ✊,2019-11-03 14:20:38,,None,30263,False,Twitter for iPhone,0,False,None,a cornell university study found that men overestimate their abilities and performance while women underestimate both a hewlett packard report also suggests men apply for jobs when they meet 60 of the qualifications but women apply if they meet 100 apply for the jobs ladies 
1744,nomdathu,Nomdathu boppna,2019-11-03 14:20:38,"Vijayawada, India",None,837,False,Twitter for Android,0,False,None,such blatant cheating happening at all india inter university swimming meet 2019 this happens every year requesting hon ble sports minister to take swift action to prevent such incidents from discouraging other athletes at college level 
1745,rumpledkoin,Odichinaka,2019-11-03 14:20:37,Awka.,None,0,False,Twitter for Android,0,False,None,french school of continuing studies university of toronto 
1746,joannawongonair,Joanna_Wong😷,2019-11-03 14:20:37,,None,121,False,Twitter for iPhone,0,False,None,riot police have arrested a second journalist of the baptist university s student media on sunday evening despite him wearing press credentials the university s student union immediately issued a statement condemning the police photo nowtv screenshot hongkong 
1747,MiemaMaryam,Maryam,2019-11-03 14:20:35,,None,0,False,Twitter for Android,0,False,None,1 danbo international school 2 jamal school 3 rare gem academy 4 nile university 
1748,MiemaMaryam,Maryam,2019-11-03 14:20:35,,None,2,False,Twitter for Android,0,False,None,1 fomwan model nursery and primary school 2 shehu shagari model islamic center 3 parliament international school 4 nile university 
1749,annejonesmn,Anne Clare Jones,2019-11-03 14:20:35,"Minneapolis, MN, USA",None,6035,False,Twitter for Android,0,False,None,paula white is to religion what trump university was to higher education a fraud paula white newest white house aide is a uniquely trumpian pastor 
1750,donaldsclark,Donald Clark,2019-11-03 14:20:34,"San Jose, CA / APAC",None,260,False,Twitter for Android,0,False,None,if you re at university you can register to vote at both your home address and your uni address don t let the tories silence you ge2019 registertwicevoteonce 
1751,CanfieldKenny,Ken Heyman,2019-11-03 14:20:34,,None,6,False,Twitter Web App,0,False,None,would university administrators permit the kkk to have a national conference on campus the national students for justice in palestine nsjp is an antisemitic force on campus according to a new 96 page report about the organization 
1752,AliciaS69025729,Alicia Sims,2019-11-03 14:20:34,,None,4,False,Twitter for iPhone,0,False,None,in addition to a distinguished career as an attorney reuben cooke also served two terms on the duke university board of trustees
1753,abangbri,okta,2019-11-03 14:20:33,pa/fa,None,18,False,Twitter for Android,0,False,None,university professor who becomes a guitarist at night and weekend okay found my fav professor here mr jae park ill be glad to go back to college ok where do i sign up for his class 
