source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'Youtube.com'}",,Ann Curry Warned NBC About Matt Lauer Before Firing - ET Canada,"Ann Curry Warned NBC About Matt Lauer Before Firing ET Canada Matt Lauer allegedly exposed himself to 'Today' show producer CANOE Matt Lauer treated on-air NBC personality like 'piece of meat,' 'exposed' himself to 'Today' producer, says Ronan Farrow Yahoo Ne…",https://www.youtube.com/watch?v=dkniXc26QFU,,2019-10-15T19:24:12Z,"[[getSimpleString(data.title)]]
[[getSimpleString(data.description)]]
[[getSimpleString(data.videoCountText)]]"
"{'id': None, 'name': 'Torontosun.com'}",,'TRAUMATIZED': Brits visiting Canada detained after accidentally driving into U.S. - Toronto Sun,'TRAUMATIZED': Brits visiting Canada detained after accidentally driving into U.S. Toronto Sun British holidaymakers 'traumatised' after arrest at US border BBC News British couple and baby detained in US for ‘accidentally’ crossing border into Canada after t…,https://torontosun.com/news/national/brits-visiting-canada-detained-after-accidentally-driving-into-u-s,https://postmediatorontosun.files.wordpress.com/2019/10/886265002_60766882-e1571147694157.jpg,2019-10-15T13:53:00Z,"The Connors family didn’t plan to be on the unmarked road.
Originally from the United Kingdom, the two couples and their three young children were driving near the U.S.-Canada border on Oct. 3 during a visit to Vancouver when an animal ventured into the road… [+8312 chars]"
"{'id': None, 'name': 'Hellomagazine.com'}",HELLO! Canada,Archie Harrison is a redhead! Prince Harry and Meghan Markle confirm his hair colour - HELLO! Canada,Archie Harrison is a redhead! Prince Harry and Meghan Markle confirm his hair colour HELLO! Canada Trailer for Harry and Meghan's ITV documentary released LaineyGossip Prince Harry Becomes Emotional While Talking About Fatherhood At WellChild Awards ETCanada.…,https://ca.hellomagazine.com/royalty/02019101553376/archie-harrison-redhead-prince-harry-meghan-markle-confirm-hair-colour-wellchild-awards,https://ca.hellomagazine.com/images/stories/0/2019/10/15/000/735/319/featured_5_3.jpg,2019-10-15T19:08:09Z,"October 15, 2019Archie Harrison has ginger hair, just like his dad!
Prince Harry and Duchess Meghan confirmed their sons hair
colour while speaking with winners at the WellChild Awards in London on Oct. 15.
At a reception for winners held before the ceremo… [+2342 chars]"
"{'id': None, 'name': 'Globalnews.ca'}","Patrick Cain, Amanda Connolly, Alexander Quon and jeffsemplegn",Elections Canada probes reports that robocalls told some voters to vote after Monday - Global News,Elections Canada probes reports that robocalls told some voters to vote after Monday Global News Robocalls tell voters to head to the polls a day late CBC.ca British Columbians head to the polls CTV News Live Canada election results 2019: Real-time results in…,http://globalnews.ca/news/6061805/elections-canada-robocall-probe/,https://shawglobalnews.files.wordpress.com/2019/10/22008586.jpg?quality=70&strip=all&w=720&h=379&crop=1,2019-10-21T23:47:17Z,"Robocalls in Quebec, Nova Scotia and New Brunswick are trying to misdirect voters by telling them to head to the polls at a future date.
Officials at Elections Canada are urging voters to report any such robocalls to them, and are reminding voters that Monda… [+2414 chars]"
"{'id': None, 'name': 'Calgaryherald.com'}",,Madu fires shot at city hall spending ahead of Alberta budget - Calgary Herald,Madu fires shot at city hall spending ahead of Alberta budget Calgary Herald Separatist talk renews in Alberta following Justin Trudeau Liberal victory Global News Read the full text of Justin Trudeau's victory speech: Liberal leader says he's on Alberta and …,https://calgaryherald.com/news/local-news/madu-fires-shot-at-city-hall-spending-ahead-of-alberta-budget,https://postmediacalgaryherald2.files.wordpress.com/2019/09/74145456-20190926-ik-040-w.jpg,2019-10-23T02:01:50Z,"Municipal Affairs Minister Kaycee Madu has lobbed a grenade at Alberta’s big cities just days ahead of the provincial budget with an op-ed in the Calgary Herald, accusing Calgary and Edmonton of “excessive” spending.
The minister said tax bills in Calgary an… [+4044 chars]"
"{'id': 'the-globe-and-mail', 'name': 'The Globe And Mail'}",Michelle McQuigge,Mother of slain Hamilton teen says ‘everyone’ failed her son - The Globe and Mail,Mother of slain Hamilton teen says ‘everyone’ failed her son The Globe and Mail Grieving Hamilton mom says 'everyone' failed her bullied son - Canada News Castanet.net Hamilton high school stabbing victim 'just wanted people to be happy' TheSpec.com Best frie…,https://www.theglobeandmail.com/canada/article-two-teens-arrested-in-connection-with-fatal-hamilton-stabbing-released/,https://www.theglobeandmail.com/resizer/1HbVP6VsDcrepRN6qAnBf7g11f8=/1200x0/filters:quality(80)/arc-anglerfish-tgam-prod-tgam.s3.amazonaws.com/public/MSAEGL7KMZCBRPAOHTTB6CRQ74.jpg,2019-10-09T16:26:40Z,"Shari-Ann Bracci-Selvey, centre, fights back tears at a vigil for her 14-year-old murdered son, Devan Selvey, at his high school, Sir Winston Churchill Secondary School, in Hamilton, Ont., on Oct. 9, 2019. 
The Canadian Press
A mother who witnessed her son … [+3708 chars]"
"{'id': None, 'name': 'Www.tsn.ca'}",The Canadian Press,Typhoon causes Canada-Namibia to be cancelled at Rugby World Cup - TSN,"Typhoon causes Canada-Namibia to be cancelled at Rugby World Cup TSN Deadly Typhoon Hagibis plows north after paralyzing Tokyo area CBC.ca 7 dead after Typhoon Hagibis paralyzes Tokyo, moving on to northern Japan Global News Rugby World Cup: Scotland v Japan …",https://www.tsn.ca/typhoon-causes-a-3rd-game-to-be-cancelled-at-rugby-world-cup-1.1380402,https://www.tsn.ca/polopoly_fs/1.1368029!/fileimage/httpImage/image.jpg_gen/derivatives/landscape_620/matt-evans-team-canada.jpg,2019-10-12T21:41:35Z,"KAMAISHI, Japan Canada will leave the Rugby World Cup winless for the second straight tournament, with the weather tying its hands this time.
Tournament organizers decided to cancel Canada's final Pool B game against Namibia because of Typhoon Hagibis. The g… [+3148 chars]"
"{'id': None, 'name': 'Huffingtonpost.ca'}",Ryan Maloney,"EU, Germany Happy About What Liberal Win Means For Fighting Climate Change - HuffPost Canada","EU, Germany Happy About What Liberal Win Means For Fighting Climate Change HuffPost Canada EU, Germany welcome 'continuity' on climate change with Liberal minority win CBC.ca I thought Britain had biased, Left-wing media – until I spent time in Canada Telegra…",https://www.huffingtonpost.ca/entry/eu-germany-canada-election-liberals_ca_5db58461e4b079eb95a54258,https://img.huffingtonpost.com/asset/5db585e0210000cf2c34b291.jpeg?cache=2boql1jB8e&ops=1200_630,2019-10-27T12:00:55Z,"OTTAWA — The European Union and Germany say they appreciate the “continuity” in Canadian climate change policy that will result from the federal election result.
The Liberals won a minority mandate in Monday’s vote after a campaign that Prime Minister Justin… [+3480 chars]"
"{'id': None, 'name': 'Cp24.com'}",The Canadian Press,RCMP charge two Montrealers over cyber attack of Bell customer accounts - CP24 Toronto's Breaking News,The RCMP say charges have been laid against two Quebecers for their alleged involvement in a cyber attack of Bell Canada customer accounts.,https://www.cp24.com/news/rcmp-charge-two-montrealers-over-cyber-attack-of-bell-customer-accounts-1.4630038,https://www.cp24.com/polopoly_fs/1.4612867.1569553019!/httpImage/image.jpg_gen/derivatives/landscape_620/image.jpg,2019-10-08T22:52:00Z,"MONTREAL - The RCMP say charges have been laid against two Quebecers for their alleged involvement in a cyber attack of Bell Canada customer accounts.
Nana Koranteng and Jesiah Russell-Francis of Montreal are to appear on charges including unauthorized use o… [+523 chars]"
"{'id': 'the-globe-and-mail', 'name': 'The Globe And Mail'}",,"The verdict is in, and Year One of legalized cannabis in Canada was a dud - The Globe and Mail","The verdict is in, and Year One of legalized cannabis in Canada was a dud The Globe and Mail View full coverage on Google News",https://www.theglobeandmail.com/cannabis/article-the-verdict-is-in-and-year-one-of-legalized-cannabis-in-canada-was-a/,https://www.theglobeandmail.com/resizer/AaHsojx74U5V0avd-iW-42iSfx0=/1200x0/filters:quality(80)/arc-anglerfish-tgam-prod-tgam.s3.amazonaws.com/public/3JKALPR2VJFQ5GWGE7BHJQWBM4.jpg,2019-10-18T20:57:34Z,"The bulk of cannabis sales are still underground. 
Jeff McIntosh/The Canadian Press
Theres no getting around it: Year one of legalized cannabis in Canada was a dud.
It was an unmitigated disaster for many investors. The bubble burst, and the shares of most… [+14617 chars]"
"{'id': 'financial-post', 'name': 'Financial Post'}",,"Aphria, the first large pot producer to report second profit, soars in early trading - Financial Post","Aphria, the first large pot producer to report second profit, soars in early trading Financial Post Aphria Inc. Announces Second Consecutive Quarter of Profitability and Positive Adjusted EBITDA Canada NewsWire Cannabis producer Aphria reports $16.4M profit i…",https://business.financialpost.com/cannabis/cannabis-business/pot-producer-aphria-soars-pre-market-after-posting-second-profitable-quarter,https://financialpostcom.files.wordpress.com/2019/10/aphria.jpg,2019-10-15T13:37:00Z,"Aphria Inc. became the first large pot producer to report a second consecutive profitable quarter Tuesday, sending its stock up as much as 18 per cent.
The company said it earned $16.4 million on revenue of $126.1 million in the quarter ended Aug. 31, a slig… [+2663 chars]"
"{'id': None, 'name': 'Ctvnews.ca'}",Rachel Aiello,Turnout at advance polls up: more than 2 million Canadians have voted already - CTV News,Turnout at advance polls up: more than 2 million Canadians have voted already CTV News About 2M people voted during the first two days advance polls - Canada News Castanet.net 25% increase in advance voting - Video CityNews Numbers show 25% increase in advanc…,https://election.ctvnews.ca/turnout-at-advance-polls-up-more-than-2-million-canadians-have-voted-already-1.4637516,https://www.ctvnews.ca/polopoly_fs/1.4637520.1571065432!/httpImage/image.jpg_gen/derivatives/landscape_620/image.jpg,2019-10-14T15:10:00Z,"OTTAWA Over the first two days of advance polling, approximately two million Canadians cast their ballot, according to Elections Canada.
That's a 25 per cent increase from the number of voters who voted during the first two days of advance polls in the 2015 … [+1672 chars]"
"{'id': 'the-globe-and-mail', 'name': 'The Globe And Mail'}",The Canadian Press,Federal leaders face off in final debate of 2019 campaign - The Globe and Mail,Federal leaders face off in final debate of 2019 campaign The Globe and Mail Canada Election 2019 French-Language Leaders' Debate HuffPost Canada WATCH LIVE: Federal leaders’ French debate for 2019 election Global News Federal leaders face off in final debate…,https://www.theglobeandmail.com/canada/article-federal-leaders-face-off-on-climate-change-during-final-debate-of-201/,https://www.theglobeandmail.com/resizer/sP-5p1xJaugY6D4xcx68XmlVDw4=/1200x0/filters:quality(80)/arc-anglerfish-tgam-prod-tgam.s3.amazonaws.com/public/GLMAJUXSXBH67MK3D2OIMS474M.jpg,2019-10-11T00:44:28Z,"(FromL) New Democratic Party leader Jagmeet Singh, Green Party leader Elizabeth May, People's Party of Canada leader Maxime Bernier, Canadian Prime Minister and Liberal party leader Justin Trudeau and Conservative party leader Andrew Scheer take part in the F… [+5784 chars]"
"{'id': None, 'name': 'Huffingtonpost.ca'}",Zi-Ann Lum,Scheer’s Vow To Close Border Crossing Loophole Is 'Specious': Refugee Law Expert - HuffPost Canada,Scheer’s Vow To Close Border Crossing Loophole Is 'Specious': Refugee Law Expert HuffPost Canada Elections Canada contradicts Scheer's claim that ruling was issued in support of Conservative advertising practices The Globe and Mail What’s more cringeworthy th…,https://www.huffingtonpost.ca/entry/andrew-scheer-ms-13_ca_5d9e4e4de4b087efdba77f7d,,2019-10-09T21:45:07Z,"Conservative Leader Andrew Scheer campaigns for the upcoming election in Mississauga, Ont., on Oct. 8, 2019.
OTTAWA Andrew Scheers promise to close a loophole in the Safe Third Country Agreement is specious, according to a refugee law expert.
The Conservati… [+6580 chars]"
"{'id': None, 'name': 'Torontosun.com'}",,Beef recall expands as Toronto slaughterhouse co-operates with CFIA - Toronto Sun,"Beef recall expands as Toronto slaughterhouse co-operates with CFIA Toronto Sun Ontario-wide meat recall includes St. Catharines store StCatharinesStandard.ca Walmart, Pusateri's named in CFIA's updated beef and veal products recall CTV News Beef recall expan…",https://torontosun.com/news/local-news/toronto-slaughterhouses-beef-recall-expands,https://postmediatorontosun.files.wordpress.com/2019/10/meat2.jpg,2019-10-16T21:37:00Z,"A large recall of raw beef and veal products continued to expand this week with Canada’s food watchdog issuing safety warnings about dozens of items sold at restaurants and retail outlets including Walmart and the gourmet food chain Pusateri’s.
The Canadian … [+3935 chars]"
"{'id': 'the-globe-and-mail', 'name': 'The Globe And Mail'}",Salmaan Farooqui,UN report blasts ‘abhorrent’ housing conditions of Canada’s Indigenous people - The Globe and Mail,UN report blasts ‘abhorrent’ housing conditions of Canada’s Indigenous people The Globe and Mail UN report highlights 'abhorrent' housing conditions for Indigenous people CTV News Indigenous People Face ‘Abhorrent’ Housing Conditions In Canada: UN Report Huff…,https://www.theglobeandmail.com/canada/article-un-report-blasts-abhorrent-housing-conditions-of-canadas-indigenous/,https://www.theglobeandmail.com/resizer/gLQtbLy84UJMCuUrDk5uLHjIUmo=/1200x0/filters:quality(80)/arc-anglerfish-tgam-prod-tgam.s3.amazonaws.com/public/ZE5LTENZ5BA27CFN2UJSL2J77I.JPG,2019-10-21T11:40:35Z,"Leilani Farha, UN special rapporteur on the right to adequate housing, speaks during a press conference in Cairo, Egypt, on Oct. 3, 2018. 
AMR ABDALLAH DALSH/Reuters
A United Nations report is highlighting the role abhorrent housing conditions play in the p… [+2968 chars]"
